,DATE,AAPL,ABMD,ABT,ADBE,ADM,ADSK,AEP,AFL,AIG,AJG,ALK,AMAT,AMGN,AON,APA,APD,ATO,AVY,AXP,BA,BAC,BAX,BBY,BDX,BEN,BK,BKR,BLL,BMY,C,CAG,CAT,CERN,CI,CINF,CL,CLX,CMA,CMCSA,CMI,CMS,CNP,COO,COP,CPB,CTAS,CTL,CVS,CVX,D,DD,DE,DHR,DIS,DOV,DRE,DTE,DUK,ECL,ED,EFX,EIX,EOG,ES,ETN,ETR,EXPD,F,FAST,FDX,FISV,FITB,FMC,FRT,GD,GE,GIS,GL,GLW,GPC,GPS,GWW,HAL,HBAN,HD,HES,HOG,HON,HP,HPQ,HRB,HST,HSY,HUM,IBM,IEX,IFF,INTC,IP,IPG,IR,ITW,J,JBHT,JCI,JKHY,JNJ,JPM,K,KLAC,KMB,KO,KR,KSU,L,LB,LEG,LEN,LHX,LLY,LNC,LOW,LRCX,LUV,MAS,MCD,MDT,MGM,MMC,MMM,MNST,MO,MRK,MSFT,MSI,MXIM,NEE,NEM,NI,NLOK,NOC,NSC,NTRS,NUE,OKE,OXY,PAYX,PBCT,PCAR,PEAK,PEG,PFE,PG,PGR,PH,PHM,PKI,PNC,PNW,PPG,PPL,PVH,RJF,ROL,ROST,RTN,SCHW,SHW,SIVB,SLB,SNA,SO,SPGI,SWK,SWKS,SYY,T,TGT,TIF,TJX,TMO,TROW,TRV,TXT,UNM,UNP,USB,UTX,VAR,VFC,VMC,VNO,VZ,WEC,WFC,WHR,WMB,WMT,WY,XOM,XRAY,XRX,ZION
13,01/19/1990,1.223,5.5,3.8041,1.44,7.8885,4.8281,31.25,1.1333,136.7916,5.875,5.2188,0.4297,1.099,11.519,7.1429,10.7474,11.9167,14.9375,8.0829,20.292,11.0625,5.9485,0.2407,7.391,1.6875,5.0515,25.125,2.0703,13.2059,22.2959,6.8088,6.875,0.1953,5.9861,7.1986,3.8047,9.969,10.1111,1.6528,6.125,36.375,13.9136,6.9375,9.1478,11.754,4.889,8.8148,9.6231,16.75,15.0833,32.6059,10.5,0.6869,8.9934,5.6078,10.2373,24.125,22.9243,3.3438,26.5,4.233,18.6875,2.75,21.75,5.6672,22.375,0.8047,14.2748,0.2344,11.6875,0.4993,4.5103,4.3422,21,5.188,5.1968,7.1291,6.6502,5.88,17.1111,1.8056,15.625,9.7981,5.6599,1.895,15.7083,1.1953,8.4193,6.0633,1.9764,4.2188,7.5487,8.375,9.856,24.6563,3.037,21.625,1.1836,25.817,5.2292,6.6183,5.3281,2.0156,3.1667,4.2429,0.1007,7.1719,9.625,16.375,2,16.4903,4.5391,1.7188,0.2515,9.3958,8.169,3.6563,1.1234,6.6366,16.4063,14.3125,0.8672,1.25,0.9492,10.6016,7.969,2.1016,3.8438,12.75,19.396,0.404,3.0186,11.6138,0.6536,17.5262,0.5391,17.1875,39.8606,3.5366,1.0625,8.278,12.875,5.1875,3.4219,3.2419,13.4294,0.7706,1.0758,3.5427,7.2545,13.8125,2.9375,8.625,1.0625,8,1.125,8.75,19.9375,11.625,9.938,9.4244,7.9375,0.9218,1.0681,0.4492,17.0625,0.3182,8.313,2.523,10.8229,21.917,8.6407,7.531,18.125,1.125,3.625,14,5.1042,5.5469,0.4648,8.146,1.75,14.438,5.75,12.4063,6.4758,2.2734,6.594,1.0421,3.6326,15.375,5.099,22.1285,9.875,2.6406,30.375,4.3103,5.4219,10.4874,12.1875,1.0833,24.6993,3.4688
14,01/22/1990,1.188,5.375,3.7272,1.456,7.6565,4.6875,30.875,1.1333,134.144,5.875,5.1875,0.4141,1.068,11.481,7.0346,10.7763,12,14.3125,7.7954,19.75,10.875,5.8277,0.2361,7.344,1.6667,4.9356,24.375,2.0313,12.6408,21.3307,6.7764,6.8125,0.1914,5.75,7.1758,3.6953,9.656,9.8333,1.5972,6,35.375,13.7105,6.5625,8.9573,11.2456,4.806,8.4444,9.515,16.0938,14.875,31.361,10.3958,0.675,8.7159,5.5031,9.9748,23.875,22.9243,3.2344,26.625,4.069,18.375,2.7344,21.75,5.5587,22,0.8203,13.9159,0.2344,11.0625,0.4993,4.4444,4.1091,21,5.094,5.0366,6.924,6.5223,5.7925,16.8889,1.7917,15.5,9.4705,5.5854,1.852,15.25,1.1953,8.2408,5.8116,1.9653,4.0781,7.5487,8.1563,9.47,24.125,3.037,21,1.1484,25.2008,5.1458,6.5185,5.1719,2.0234,3.0417,4.13,0.1007,6.9219,9.3333,16.125,1.9688,16.0192,4.4063,1.6563,0.2508,9.1979,7.9952,3.6563,1.1088,6.4846,16.0625,14.1563,0.8594,1.1944,0.9328,10.5467,7.781,2.1055,3.7813,12.4167,18.795,0.404,2.9222,11.1603,0.6302,16.7625,0.5391,16.875,40.4615,3.4875,1.0625,7.881,12.5417,5.1667,3.25,3.2282,13.1896,0.7706,1.0758,3.3924,7.226,13.6875,2.8906,8.3906,1.0451,7.963,1,8.7188,19.5,11.5,9.625,9.3664,7.8125,0.9145,1.0608,0.4336,16.7813,0.3128,8.188,2.409,10.4594,21.75,8.4884,7.25,17.5,1.0833,3.625,13.5625,4.9896,5.4531,0.4531,8.083,1.7188,14,5.5938,12.2813,6.3915,2.2186,6.438,1.0421,3.4708,15.25,5.099,21.1201,9.8333,2.5781,29.875,4.1229,5.2969,10.1293,11.7188,1.0625,24.37,3.4688
15,01/23/1990,1.205,5.313,3.6922,1.519,7.4709,4.5938,31,1.1,132.379,5.875,5.4063,0.4258,1.078,11.481,6.8182,10.9207,11.9167,14.25,7.8913,19.792,11.0938,5.7371,0.2593,7.328,1.6528,4.9687,23.625,2.0391,12.6705,20.6551,6.744,6.9063,0.1875,5.6528,7.1758,3.6328,9.594,9.8333,1.625,5.891,35,13.7105,6.5625,8.8143,11.6045,4.611,8.0741,9.4609,16.375,14.9583,31.6574,10.4375,0.6869,8.6234,5.5031,10.4998,24.25,23.0335,3.25,26.5,4.003,18.75,2.75,21.625,5.4774,21.875,0.8438,14.0356,0.2441,11.1875,0.4883,4.4774,4.1674,20.75,5.063,5.0766,6.8342,6.4903,5.845,17.2222,1.8241,15.156,9.5003,5.5854,1.883,15.7083,1.1914,8.2705,5.9947,1.9764,4.2656,7.5487,8.2813,9.322,24.4375,2.716,20.833,1.1484,25.4473,5.1042,6.6516,5.1875,2.0234,3.0417,4.051,0.1007,6.9063,9.0833,16.125,1.9688,15.9603,4.4375,1.6406,0.245,9.0521,7.9372,3.625,1.1088,6.4086,16.0313,14.3438,0.8555,1.25,0.9163,10.4917,7.875,2.0781,3.8125,12.5833,18.795,0.404,2.9511,11.3772,0.6233,16.8771,0.5469,17,41.2627,3.463,1.0781,8.051,12.4583,5.1875,3.2578,3.2282,13.3095,0.7609,1.0582,3.328,7.1122,13.6875,2.8542,8.3281,1.0139,7.8889,1.0156,8.7813,19.3125,11.125,9.844,9.3954,7.5625,0.9072,1.0754,0.4414,16.7188,0.31,8.188,2.268,10.2077,21.583,8.4884,7.156,17.313,1.0833,3.6406,13.5625,5.0521,5.4063,0.4375,7.987,1.7031,13.875,5.5625,12.375,6.4126,2.1775,6.469,1.0421,3.5297,15.042,5.099,21.4563,9.875,2.5781,30.75,4.0136,5.3125,9.8735,11.8125,1.0625,24.0407,3.3125
16,01/24/1990,1.214,5.313,3.7062,1.551,7.1461,4.6875,30.625,1.0833,131.3199,5.8125,5.375,0.4238,1.063,11.333,6.4394,10.7474,11.8333,14.0625,7.8274,19.833,10.9688,5.8277,0.2546,7.234,1.6042,5.0184,23.875,1.9531,12.6408,20.8481,6.5818,6.9688,0.1836,5.5833,7.0158,3.5703,9.5,9.7222,1.5833,5.922,34.25,13.7105,6.1875,8.862,11.9334,4.639,8.2963,9.542,16.3125,14.9583,31.6574,10.7708,0.6809,8.6953,5.6287,10.4998,23.75,23.088,3.1719,26.375,3.905,18.4375,2.6875,21.25,5.4774,21.5,0.8047,13.4375,0.2422,11.125,0.4719,4.4444,4.2402,20.75,5.047,5.0566,6.8855,6.4744,5.88,17.2222,1.7963,15.188,9.411,5.5854,1.883,15.4583,1.1914,8.092,5.9489,1.9819,4.2344,7.5487,8.2188,9.441,24.375,2.6667,20.083,1.1875,25.6322,5.0833,6.5851,5.2188,2.0078,2.9583,3.9946,0.1042,6.7656,9.125,16.0625,2,15.6364,4.4141,1.6406,0.2358,9.0729,7.8214,3.5938,1.1015,6.2566,15.9688,14.125,0.8438,1.1944,0.9053,10.7115,7.781,2.1016,3.7813,12.5625,18.765,0.404,2.9318,11.4561,0.6302,16.9916,0.5313,16.9375,41.5632,3.4384,1.0469,7.995,12.375,5.1458,3.2031,3.1462,13.2496,0.7414,1.0582,3.285,7.0553,13.6875,2.8802,8.2813,0.9965,7.8519,0.9844,8.75,20,10.875,10,9.4244,7.375,0.8925,1.0535,0.4258,16.3438,0.3018,8.125,2.239,10.1238,21.083,8.4503,7.375,17.125,1.0833,3.5938,13.7813,5.1146,5.2813,0.4492,7.859,1.5625,13.813,5.5313,12.375,6.3915,2.1638,6.438,1.0421,3.5885,14.625,5.0527,21.2882,9.8333,2.5469,31.375,3.998,5.3281,9.9247,11.75,1.0208,23.876,3.25
17,01/25/1990,1.219,4.688,3.5943,1.503,6.9605,4.7813,30.5,1.0667,132.2025,5.75,5.3125,0.416,1.094,11.185,6.6017,10.7185,11.8333,13.9375,7.6357,19.333,10.9375,5.8881,0.2593,7.188,1.6111,4.919,22.875,1.9141,12.4623,20.0759,6.3549,6.8906,0.1836,5.5,7.0158,3.4766,9.469,9.7222,1.5833,5.922,33,13.4566,6.375,8.9573,11.5147,4.556,8.037,9.488,16.1563,14.7917,30.8274,10.625,0.675,8.6131,5.5241,10.2373,23.75,23.0335,3.1406,26.25,3.839,18.375,2.7188,21,5.4774,21.375,0.8047,13.3178,0.2402,11.125,0.4829,4.3786,4.1674,20.75,4.906,4.9665,6.7957,6.3625,5.845,17,1.7963,15.063,9.5301,5.5109,1.821,15.4583,1.1953,7.7945,5.9718,1.9431,4.1719,7.5487,8.0313,9.203,23.9688,2.6173,19.708,1.1953,25.3241,5.1042,6.4354,5.1719,2.0156,2.9792,4.0397,0.1042,6.625,9,16,1.9375,15.5186,4.2813,1.6094,0.2305,8.9583,7.6475,3.5938,1.1088,6.054,15.75,13.9375,0.8438,1.1667,0.8999,10.3819,7.719,2.0859,3.7813,12.5833,18.314,0.404,2.8643,11.2392,0.6302,17.0298,0.5313,16.875,41.0624,3.3893,1.0234,7.938,12.25,5.1875,3.1406,3.0778,13.0697,0.7414,1.0582,3.3709,7.0553,13.3125,2.8385,7.8594,1,7.7407,0.9375,8.8125,19.6875,11,9.875,9.3374,7.375,0.8999,1.0535,0.4219,16.25,0.3045,8.125,2.239,10.1238,21.083,8.3742,7.109,17,1.0833,3.5469,13.3438,5.0625,5.3281,0.4414,7.859,1.5781,13.906,5.4063,12.4688,6.3178,2.109,6.313,1.0421,3.5297,14.292,5.0295,21.2322,9.7917,2.5625,31.25,3.998,5.2344,10.1293,11.5,1.0833,23.6565,3.3125
18,01/26/1990,1.17,4.5,3.6153,1.519,6.9605,4.8438,30.75,1.0583,132.026,5.75,5.2813,0.4258,1.078,11.074,6.6558,10.834,11.8333,14.0625,7.6357,19.292,10.75,5.7371,0.2546,7.031,1.5972,4.8362,22.875,1.9141,12.3731,19.9794,6.4522,6.8594,0.1875,5.5139,7.0158,3.4063,9.313,9.5556,1.5833,5.984,33.5,13.4566,7.125,8.862,11.3951,4.639,7.5926,9.515,16.0938,14.875,30.8274,10.4583,0.6632,8.5823,5.6914,10.2373,23.875,22.9243,3.1406,26.875,3.872,18.5,2.6719,20.875,5.5858,21.75,0.8047,13.5172,0.2305,11.1563,0.4664,4.3457,4.2548,20.875,4.984,5.0065,6.7957,6.4104,5.8975,17,1.8102,15.188,9.5897,5.6599,1.809,15.5417,1.2031,8.092,6.0862,1.9542,4.1094,7.5487,8.0625,9.352,24.2188,2.4691,20.083,1.2109,25.2625,5.0833,6.3689,5.1875,2,2.9583,3.9156,0.1007,6.6094,8.8333,16,1.9375,15.5775,4.2188,1.6406,0.2214,8.9271,7.6475,3.6094,1.1088,5.9527,15.4688,13.625,0.8438,1.1667,0.8999,10.6016,7.813,2.0352,3.6563,12.5,18.284,0.404,2.874,11.3772,0.6302,16.9534,0.5469,16.9375,42.3644,3.4384,1.0156,8.165,12.25,5.1667,3.1328,3.1325,13.0697,0.7218,1.0406,3.328,7.0553,13.4375,2.8229,7.8906,0.9722,7.8889,0.9844,8.875,19.6875,10.875,9.875,9.3954,7.25,0.8925,1.0316,0.4023,16.3125,0.2963,8.031,2.211,10.1797,20.833,8.3742,7.125,17,1.0417,3.6094,13.2188,4.9583,5.3125,0.4414,7.827,1.6094,13.875,5.5313,11.875,6.2757,2.1364,6.25,1.0231,3.5885,14.042,4.9831,21.2602,9.6667,2.6094,30.25,4.0604,5.2656,10.027,11.6875,1.0208,23.4918,3.3125
19,01/29/1990,1.188,4.25,3.6083,1.519,6.9141,5.0313,30.625,1.05,129.3784,5.6875,5.3125,0.4199,1.078,11.111,6.4935,10.8629,11.9167,14.125,7.6676,19.125,10.625,5.6465,0.2546,7.047,1.5556,4.7203,23.125,1.9219,12.3731,20.1725,6.29,6.8281,0.1914,5.4861,6.9244,3.3828,9.469,9.5,1.5972,5.922,33.375,13.6089,7.125,9.0526,11.2156,4.694,7.7037,9.542,16.0938,14.875,30.7089,10.6667,0.6632,8.7056,5.6914,10.2373,23.875,22.9789,3.125,26.625,3.806,18.4375,2.625,20.75,5.6807,21.25,0.8203,13.597,0.2305,11.1563,0.4664,4.214,4.2548,20.75,4.922,4.9464,6.8983,6.2665,5.915,16.8889,1.7963,15.313,9.6492,5.5109,1.778,15.5,1.1875,8.2408,5.9489,1.9321,4.1094,7.5487,7.9375,9.322,24.2813,2.3704,20.083,1.1953,25.016,5.0625,6.2691,5.2031,2,2.9583,3.9156,0.1007,6.6094,8.5833,15.875,1.9375,15.4597,4.2578,1.6563,0.2168,8.875,7.5317,3.625,1.0943,5.6994,15.5313,13.5938,0.8281,1.1944,0.8999,10.5467,7.813,2.0039,3.6875,12.5,18.374,0.404,2.8547,11.3772,0.6354,17.2971,0.5313,16.875,43.1656,3.4138,1.0156,8.051,12.125,5.1667,3.1016,3.1325,13.1297,0.7316,1.0582,3.3065,6.9984,13.3125,2.8542,7.8281,0.9722,7.8519,0.9688,8.8438,19.25,10.75,9.906,9.4244,7,0.8925,1.0316,0.3828,16.2813,0.2936,8,2.239,10.0958,21,8.2981,7.047,16.875,1.0417,3.6563,13.1875,5,5.375,0.4453,7.763,1.6094,13.813,5.5313,10.875,6.2125,2.109,6.266,1.0358,3.6179,13.833,4.8904,21.3162,9.7083,2.5781,30,4.1385,5.2969,9.8223,11.75,1.0208,23.382,3.25
20,01/30/1990,1.214,4.188,3.6013,1.487,7.0533,4.875,30.625,1.0167,127.0838,5.5938,5.3125,0.4219,0.984,10.963,6.3853,10.7474,11.8333,13.875,7.5718,19.417,10.2188,5.6767,0.25,7.016,1.5,4.6044,23,1.8906,12.3136,19.4003,6.1928,6.7969,0.1875,5.4722,6.7873,3.3203,9.156,9.5,1.5556,5.938,32.625,13.6089,6.75,9.2431,11.096,4.611,7.7778,9.5691,16.2813,14.8333,31.0646,10.8958,0.6632,8.6337,5.7124,10.2373,23.875,23.0335,3.1094,26.375,3.708,18.5,2.6563,20.875,5.7078,21.25,0.8125,13.5571,0.2285,11.0625,0.4582,4.214,4.3277,20.875,5,4.9464,6.8214,6.1546,5.88,16.7222,1.7176,15.313,9.7684,5.4365,1.728,15.4583,1.1719,8.211,5.926,1.9598,4.0781,7.5487,7.7188,9.084,24.3438,2.0988,20.083,1.1797,24.5847,5.0625,6.2192,5.125,2.0078,2.875,3.7915,0.1007,6.5,8.4167,16.0313,1.9063,15.3125,4.1406,1.5938,0.203,8.7917,7.213,3.625,1.0724,5.674,15.5,13.4063,0.8203,1.1944,0.8944,10.4368,7.781,1.9297,3.6875,12.4375,18.434,0.404,2.8643,11.2983,0.6337,16.7625,0.5046,16.8125,43.0655,3.4384,1.0313,8.335,11.9167,5.1042,3.0391,3.1735,12.71,0.7365,1.0582,3.2636,6.7139,13.4375,2.8229,7.8438,0.9653,7.8889,0.9531,8.875,19.375,10.75,9.875,9.3664,6.9375,0.8925,1.0169,0.3711,16.3438,0.2908,7.813,2.239,10.3475,21,8.0697,7.156,16.75,1.0417,3.5313,13.0625,4.9583,5.125,0.457,7.603,1.5938,13.5,5.2813,10.2813,6.1177,2.0816,6.25,1.0295,3.6915,13.833,4.8441,21.2602,9.7083,2.5156,30.25,4.1385,5.25,9.7712,11.75,1.0208,23.3271,3.2188
21,01/31/1990,1.214,4.563,3.6363,1.487,7.4245,4.9375,30.875,1.0583,131.3199,5.5313,5.3125,0.4258,0.974,11,6.6017,10.7763,11.75,14.5,7.6037,19.75,10.5,5.7371,0.2546,7.156,1.5347,4.7037,23.625,1.9453,12.3731,20.1725,6.29,6.9219,0.1875,5.4861,6.8559,3.3984,9.688,9.5556,1.6389,6.063,33.75,13.7612,6.75,9.4814,11.3353,4.667,8.1852,9.7853,16.75,14.9167,30.3531,10.9583,0.6809,8.5617,5.9635,10.4998,24.75,23.4701,3.1563,27.25,3.773,18.875,2.8594,21.75,5.7485,21.75,0.8125,13.7565,0.2266,11.25,0.4554,4.214,4.4151,20.875,5.078,4.9865,7.0265,6.3625,5.95,16.9444,1.7315,15.531,10.0066,5.4737,1.735,15.75,1.1719,8.092,6.0404,1.9764,4.2656,7.5487,7.9688,9.144,24.625,2.1728,20.042,1.2344,24.8928,5.0417,6.5185,5.2031,2,2.75,3.972,0.1042,6.5781,8.5417,16.1563,1.8438,15.5186,4.3047,1.5469,0.203,8.9479,7.6186,3.625,1.0505,5.6487,15.7813,13.6875,0.8516,1.1944,0.8999,10.5467,8.156,1.9883,3.6563,12.6458,18.795,0.404,2.9222,11.3969,0.6424,16.6861,0.5313,17,41.5632,3.463,1.0313,8.221,12.2083,5.125,3.1875,3.2419,12.77,0.7218,1.0406,3.285,6.5717,13.625,2.875,8,0.9688,8.1481,0.9844,8.9063,19.6875,10.875,9.938,9.4824,6.875,0.8852,1.0169,0.375,16.5,0.2963,8.125,2.239,10.5712,21.75,8.222,7.078,17.5,0.9583,3.5938,13.2188,4.9688,5.1875,0.457,7.635,1.6094,13.438,5.375,10.7188,6.2652,2.0816,6.234,1.0484,3.7503,14,4.8209,21.9044,9.875,2.5938,30.5,4.1854,5.3281,9.9758,11.75,1.0208,24.37,3.25
22,02/01/1990,1.201,4.5,3.6502,1.503,7.3317,5.0938,30.875,1.05,130.4374,5.5938,5.25,0.418,0.932,11.037,7.0346,10.7763,11.9167,14.375,7.6676,20.417,10.3438,5.6465,0.2639,7.172,1.5347,4.8197,24.125,1.9453,12.6705,20.269,6.29,6.9375,0.1895,5.4722,6.833,3.4375,9.844,9.5278,1.5972,6.094,34.375,13.7612,6.75,9.8149,11.2456,4.625,8.1481,9.542,16.6563,14.9167,29.8196,11.0417,0.6928,8.3664,5.9007,11.2873,25.125,23.4701,3.1875,27.25,3.872,18.75,2.8594,21.5,5.7078,21.875,0.8047,13.6368,0.2285,11.2188,0.4554,4.214,4.3714,21.125,5.016,4.9464,7.0009,6.2985,6.0725,16.8889,1.8426,15.563,10.0066,5.3992,1.741,15.6667,1.1836,8.1218,6.0175,1.9653,4.4219,7.5487,8,9.203,24.4688,2.1481,19.708,1.2188,24.5231,5.0833,6.5684,5.1875,2,2.9167,4.1074,0.1042,6.6719,8.625,16.0313,1.9063,15.4891,4.2969,1.5781,0.203,8.9479,7.9662,3.7188,1.0578,5.7247,15.7188,13.5313,0.8555,1.2222,0.9108,10.3819,8.281,2,3.6563,12.625,18.735,0.404,2.9318,11.3575,0.651,17.068,0.5234,16.875,42.0639,3.5858,1.0391,8.108,12.0833,5.1042,3.1875,3.3514,12.8299,0.6926,1.0406,3.2528,6.6001,13.5625,2.875,8.0781,0.9792,8.1481,1,8.8438,19.4375,11.5,9.813,9.6563,7.0625,0.9145,1.0169,0.375,16.4375,0.3073,8.156,2.211,10.4873,21.25,8.26,7.047,17.438,1,3.5781,13.4375,5.0521,5.1875,0.4453,7.603,1.625,14.125,5.4375,10.8125,6.223,2.0953,6.266,1.0358,3.7209,14.042,4.8209,21.9605,9.75,2.5469,29.875,4.1541,5.2656,9.9758,11.75,1,24.1504,3.2813
23,02/02/1990,1.223,4.563,3.6782,1.535,7.3781,5.0938,30.875,1.0583,131.4964,5.5625,5.375,0.4238,1.016,11.148,7.0346,10.7763,11.9167,14.4375,7.6996,20.75,10.7188,5.7069,0.2639,7.297,1.5347,4.9522,24.75,1.9453,12.5813,20.8481,6.1928,6.9531,0.1953,5.4444,6.8101,3.5234,9.75,9.6111,1.5694,6.203,34.5,13.7612,6.75,9.7672,11.5446,4.667,8.5185,9.488,16.7813,14.9583,30.2346,11.125,0.6928,8.6131,6.0262,10.7623,25,23.5793,3.2344,27.375,3.938,18.9375,2.875,21.75,5.6807,21.875,0.8203,13.7166,0.2285,11.4375,0.4499,4.1481,4.3714,21,4.969,4.9464,6.9496,6.2506,6.16,17,1.8148,15.844,10.0364,5.4737,1.796,15.6667,1.1875,8.0623,6.498,1.9764,4.4063,7.5487,8,9.233,24.5625,2.1728,19.958,1.2188,24.215,5.0625,6.6349,5.3438,2,3.0417,4.0736,0.1042,6.8281,8.6667,16.0625,1.875,15.4891,4.3359,1.6719,0.2017,9.1771,7.9662,3.75,1.0651,5.8513,16.0625,13.625,0.8516,1.2778,0.9657,10.3819,8.313,1.9961,3.6875,12.7292,18.795,0.404,2.9511,11.4364,0.651,17.0298,0.5234,16.875,41.9638,3.5121,1.0313,7.995,12.1667,5.25,3.25,3.4198,13.0098,0.6828,1.0406,3.3065,6.5432,13.625,2.8906,8.1563,1,8.1481,1.0781,8.9063,19.625,11.5,9.875,9.6563,7.3125,0.9218,1.0316,0.375,16.0625,0.3018,8.156,2.211,10.5433,21.083,8.26,6.938,17.375,1.0833,3.5469,13.5625,5.1458,5.3125,0.4414,7.731,1.6563,14.313,5.6563,11.0938,6.2125,2.0816,6.25,1.0421,3.7356,14.083,4.8209,21.8764,9.8333,2.5469,30.5,4.2322,5.25,10.2316,11.9688,1,24.3151,3.375
24,02/05/1990,1.25,4.875,3.6642,1.535,7.3781,4.9844,30.125,1.05,135.2031,5.625,5.4375,0.4414,1.036,10.889,6.9805,10.6896,11.9167,14.5625,7.6996,21,10.5,5.6767,0.2731,7.25,1.5417,4.9356,25.875,1.9141,12.5218,20.7516,6.0631,6.9063,0.1953,5.4028,6.9016,3.5547,9.688,9.7222,1.5694,6.203,34.625,13.812,6.1875,9.7672,11.6344,4.653,8.6296,9.488,16.875,15,29.9974,11.0208,0.6869,8.8701,5.9844,10.7623,24.875,23.5247,3.2344,27.75,3.905,18.9375,2.875,21.625,5.5587,21.25,0.8203,13.8761,0.2305,11.4063,0.4554,4.1811,4.4151,21,4.922,4.9464,6.9496,6.1866,6.125,17.0556,1.8426,15.813,10.1555,5.5109,1.821,15.4583,1.1875,8.1218,6.6353,2.0096,4.2969,7.5487,7.9375,9.322,24.9375,2.1728,20,1.25,24.4615,5.0625,6.6516,5.3906,2.0391,3.0833,4.0849,0.1042,6.7813,8.7083,15.9375,1.8438,15.4597,4.3203,1.6563,0.1985,9.1875,7.8793,3.7344,1.0797,5.9527,16.0625,13.5938,0.8516,1.2778,0.9931,10.4368,8.344,2.0391,3.6563,12.9375,19.186,0.404,2.9897,11.3575,0.6545,17.3734,0.5313,16.75,42.8652,3.5121,1.1094,7.938,12.2083,5.3333,3.2344,3.4198,12.8899,0.7023,1.0229,3.4461,6.5148,13.6875,2.8854,8.1875,1.0139,8.037,1.0781,8.9063,19.6875,11.375,9.875,9.6853,7.625,0.9291,1.0169,0.375,16.0313,0.3018,8.031,2.268,10.5153,20.917,8.2981,7.047,17.5,1.0833,3.5313,13.7813,5.1875,5.3125,0.4453,7.859,1.6719,14.563,5.7813,11.0625,6.1809,2.0816,6.344,1.061,3.5885,14.042,4.8672,21.5683,9.75,2.4688,30.375,4.2634,5.2188,10.1805,12.0313,1,24.3151,3.4375
25,02/06/1990,1.241,5.063,3.6223,1.519,7.2853,5.1875,29.875,1.0333,133.9675,5.625,5.4375,0.4375,1.01,10.963,7.1429,10.574,11.9167,14.3125,7.4759,21.167,10.375,5.6465,0.2731,7.234,1.5625,4.8694,25.625,1.9063,12.4028,20.0759,5.9658,6.875,0.1875,5.4306,6.8559,3.5547,9.688,9.8889,1.5417,6.125,34.25,13.812,6,9.8625,11.425,4.667,8.5556,9.542,16.7813,15.0417,30.116,11.1458,0.6928,8.8495,6.0053,11.0248,25,23.5793,3.2188,27.5,3.905,18.9375,2.8906,21.75,5.5045,21.125,0.8281,13.6767,0.2324,11.5,0.4554,4.214,4.3714,21,4.75,4.9765,6.8727,6.1706,6.0025,17.1111,1.8009,15.344,10.0959,5.4737,1.827,15.3333,1.1875,8.211,6.5895,2.004,4.2031,7.5487,7.9063,9.203,25.25,2.2963,19.708,1.25,24.3998,5.0417,6.6017,5.4531,2.0625,3.1042,4.0736,0.1007,6.75,8.625,15.7188,1.7813,15.4302,4.2969,1.6094,0.1958,9.0729,7.7634,3.7031,1.0797,6.0793,15.7813,13.4375,0.8438,1.25,0.9767,10.4917,8.281,2,3.5938,12.9792,19.066,0.404,2.9511,11.18,0.6528,17.5262,0.5313,16.875,42.1641,3.5121,1.1094,7.768,12.0833,5.3125,3.1719,3.4198,12.8899,0.7023,1.0406,3.4138,6.401,13.5625,2.849,8.125,1.0069,8.0741,1.0781,8.8438,19.5625,11.375,9.938,9.6853,7.5,0.9291,1.0169,0.3633,15.625,0.3018,8.031,2.324,10.5153,20.917,8.1839,6.875,17.5,1.0833,3.5156,13.4063,5.1458,5.3125,0.4453,7.859,1.6406,14.813,5.6563,10.9375,6.1704,2.0679,6.25,1.0863,3.5885,13.958,4.873,21.0081,9.75,2.3594,30.375,4.4508,5.2031,10.027,11.8125,1,24.2602,3.4375
